time(seconds),sensor id,humidity,PM_2.5A,PM_2.5B, AQIA, AQIB
1739098200,221881,63.0,7.25,6.756,3.99,38,22
1739098200,221905,64.0,3.564,2.88,1.91,17,10
1739098200,222275,52.8,2.768,3.0,2.72,16,15
1739098200,222527,63.6,2.204,1.596,1.26,10,7
1739098200,222529,60.6,1.862,1.574,1.42,9,7
1739098200,222537,58.8,2.396,2.628,1.99,13,11
1739098200,222757,57.0,1.434,2.236,1.78,10,9
1739098800,128729,69.0,2.474,2.77,1.16,14,6
1739098800,221859,60.8,1.708,1.572,1.35,8,7
1739098800,221881,62.6,4.034,3.806,2.4,21,13
1739098800,221905,65.4,2.624,2.06,1.32,12,7
1739098800,222275,52.8,3.622,3.638,3.09,20,17
1739098800,222527,64.2,2.612,1.422,1.26,11,7
1739098800,222529,61.4,1.88,1.744,1.4,10,7
1739098800,222537,59.0,2.248,2.994,2.03,14,11
1739098800,222757,57.2,2.674,2.544,2.18,14,12
1739099400,128729,69.0,2.108,2.432,1.01,12,5
1739099400,221859,61.2,1.508,1.926,1.37,9,7
1739099400,221881,62.8,3.37,3.118,2.01,17,11
1739099400,221905,66.2,2.648,2.332,1.35,13,7
1739099400,222275,52.6,2.336,2.594,2.53,13,14
1739099400,222527,64.8,2.416,1.416,1.16,10,6
1739099400,222529,63.4,2.164,1.66,1.28,10,7
1739099400,222537,60.4,2.188,2.822,1.85,13,10
1739099400,222757,57.4,2.07,2.536,2.01,12,11
1739100000,128729,70.0,2.26,2.414,0.92,12,5
1739100000,221859,61.4,1.802,1.97,1.45,10,8
1739100000,221881,63.4,2.24,2.132,1.44,12,7
1739100000,221905,66.8,3.002,2.792,1.51,16,8
1739100000,222275,53.0,4.504,4.242,3.49,24,19
1739100000,222527,64.4,1.986,1.614,1.14,10,6
1739100000,222529,63.4,1.744,1.594,1.18,9,6
1739100000,222537,61.2,1.844,2.836,1.68,12,9
1739100000,222757,57.8,1.568,1.73,1.61,8,8
1739100600,128729,70.2,1.61,1.63,0.54,8,2
1739100600,221859,62.4,1.828,1.568,1.26,9,7
1739100600,221881,64.2,3.168,2.978,1.84,17,10
1739100600,221905,67.0,2.546,2.58,1.34,14,7
1739100600,222275,53.6,4.144,4.262,3.33,23,18
1739100600,222527,63.6,2.024,1.488,1.21,10,6
1739100600,222529,64.2,7.028,5.158,3.41,33,18
1739100600,222537,62.4,2.46,2.382,1.63,13,9
1739100600,222757,59.0,1.938,2.02,1.71,11,9
1739101200,128729,71.0,2.434,2.052,0.78,12,4
1739101200,221859,62.8,2.226,2.122,1.49,12,8
1739101200,221881,63.8,2.678,2.504,1.61,14,8
1739101200,221905,66.8,2.626,2.002,1.2,12,6
1739101200,222275,53.6,3.262,3.44,2.91,18,16
1739101200,222527,64.8,2.84,1.886,1.42,13,7
1739101200,222529,64.6,11.55,10.418,5.95,53,44
1739101200,222537,63.2,2.054,3.118,1.66,14,9
1739101200,222757,59.6,5.302,5.588,3.44,30,19
1739101800,128729,71.4,2.14,2.118,0.7,11,3
1739101800,221859,63.6,2.33,2.692,1.58,13,8
1739101800,221881,63.8,2.418,2.346,1.51,13,8
1739101800,221905,66.4,3.196,2.864,1.6,16,8
1739101800,222275,54.2,2.718,3.124,2.6,16,14
1739101800,222527,65.4,3.196,2.072,1.47,14,8
1739101800,222529,64.8,3.546,2.664,1.79,17,9
1739101800,222537,62.8,2.528,2.994,1.8,15,10
1739101800,222757,59.2,10.472,10.69,6.2,53,44
1739102400,128729,71.8,3.01,3.174,1.19,17,6
1739102400,221859,63.6,2.84,2.928,1.79,16,9
1739102400,221881,64.2,3.3,2.95,1.84,17,10
1739102400,221905,67.2,3.324,2.84,1.58,17,8
1739102400,222275,54.0,2.816,2.908,2.61,16,14
1739102400,222527,64.8,2.796,1.774,1.37,12,7
1739102400,222529,65.0,3.686,2.93,1.88,18,10
1739102400,222537,63.2,3.156,3.626,2.08,18,11
1739102400,222757,59.6,2.996,3.39,2.29,17,12
1739103000,128729,72.0,2.92,2.896,1.06,16,5
1739103000,221859,63.2,2.454,2.434,1.56,13,8
1739103000,221881,63.2,3.958,3.552,2.29,21,12
1739103000,221905,65.4,2.878,2.794,1.58,15,8
1739103000,222275,54.2,2.848,2.922,2.6,16,14
1739103000,222527,65.4,2.864,1.994,1.37,13,7
1739103000,222529,64.2,3.446,2.708,1.84,17,10
1739103000,222537,62.4,3.04,3.686,2.15,18,11
1739103000,222757,60.0,1.974,2.378,1.73,12,9
1739103600,128729,72.0,3.108,3.298,1.22,17,6
1739103600,221859,62.0,2.046,2.098,1.51,11,8
1739103600,221881,63.0,3.476,3.626,2.21,20,12
1739103600,221905,65.4,3.128,2.416,1.58,15,8
1739103600,222275,54.0,2.444,2.49,2.41,13,13
1739103600,222527,65.0,2.802,1.978,1.4,13,7
1739103600,222529,62.8,2.642,2.356,1.65,13,9
1739103600,222537,62.0,3.3,3.503,2.19,18,12
1739103600,222757,59.2,1.67,2.304,1.69,11,9
1739104200,128729,72.0,2.864,2.8,1.01,15,5
1739104200,221859,61.4,1.616,1.712,1.35,9,7
1739104200,221881,62.0,4.62,4.008,2.66,23,14
1739104200,221905,64.0,3.294,2.744,1.81,16,10
1739104200,222275,53.4,1.896,1.824,2.14,10,11
1739104200,222527,65.0,2.956,2.246,1.51,14,8
1739104200,222529,65.2,1.55,1.31,0.86,7,4
1739104200,222537,61.0,2.522,2.732,1.85,14,10
1739104200,222757,58.2,1.468,1.996,1.62,9,9
1739104800,128729,72.0,2.95,2.726,1.01,15,5
1739104800,221859,60.6,1.704,1.686,1.42,9,7
1739104800,221881,62.8,4.774,4.614,2.8,26,15
1739104800,221905,63.4,2.37,2.07,1.44,12,7
1739104800,222275,52.2,5.058,4.628,3.77,26,20
1739104800,222527,63.6,1.922,1.234,1.11,8,6
1739104800,222529,64.6,1.39,1.192,0.86,7,4
1739104800,222537,59.6,2.662,3.302,2.18,16,12
1739104800,222757,57.8,1.3,1.818,1.61,8,8
1739105400,128729,72.0,2.76,2.952,1.06,16,5
1739105400,221859,60.6,1.77,1.754,1.47,10,8
1739105400,221881,62.6,4.57,3.756,2.55,23,14
1739105400,221905,64.0,2.22,2.186,1.39,12,7
1739105400,222275,52.0,3.014,2.776,2.79,16,15
